"","msoa","index"
"1331","E02003800",1331
"1332","E02003840",1332
"1333","E02001484",1333
"1334","E02001503",1334
"1335","E02001497",1335
"1336","E02003841",1336
"1337","E02003845",1337
"1338","W02000075",1338
"1339","W02000072",1339
"1340","W02000077",1340
"1341","E02003808",1341
"1342","E02001477",1342
"1343","E02001481",1343
"1344","E02001476",1344
"1345","E02001487",1345
"1346","E02001488",1346
"1347","E02001486",1347
"1348","E02001505",1348
"1349","E02001493",1349
"1350","E02001495",1350
"1351","E02001498",1351
"1352","E02001496",1352
"1353","E02001485",1353
"1354","E02001471",1354
"1355","E02001468",1355
"1356","E02001470",1356
"1357","E02001469",1357
"1358","E02001472",1358
"1359","E02001467",1359
"1360","E02001483",1360
"1361","E02001475",1361
"1362","E02001479",1362
"1363","E02001492",1363
"1364","E02001494",1364
"1365","E02001489",1365
"1366","E02001499",1366
"1367","E02001500",1367
"1368","E02001491",1368
"1369","W02000067",1369
"1370","W02000068",1370
"1371","W02000065",1371
"1372","W02000064",1372
"1373","W02000070",1373
"1374","W02000069",1374
"1375","W02000061",1375
"1376","W02000062",1376
"1377","W02000063",1377
"1378","W02000060",1378
"1379","E02001506",1379
"1380","E02001504",1380
"1381","E02001501",1381
"1382","E02001508",1382
"1383","E02001502",1383
"1384","E02001507",1384
"1385","E02003842",1385
"1386","E02003844",1386
"1387","E02003843",1387
"1388","E02003848",1388
"1389","E02003846",1389
"1390","E02003850",1390
"1391","E02003852",1391
"1392","W02000073",1392
"1393","W02000074",1393
"1394","W02000071",1394
"1395","W02000076",1395
"1396","W02000054",1396
"1397","W02000049",1397
"1398","W02000059",1398
"1399","W02000058",1399
"1400","E02004560",1400
"1401","E02004562",1401
"1402","E02004494",1402
"1403","E02004493",1403
"1404","E02004492",1404
"1405","E02004490",1405
"1406","E02004491",1406
"1407","E02004486",1407
"1408","E02004495",1408
"1409","E02004487",1409
"1410","E02004529",1410
"1411","E02004598",1411
"1412","E02004599",1412
"1413","E02004485",1413
"1414","E02004488",1414
"1415","E02004489",1415
"1416","E02004502",1416
"1417","E02004426",1417
"1418","E02004427",1418
"1419","E02004424",1419
"1420","E02004429",1420
"1421","E02004432",1421
"1422","E02004425",1422
"1423","E02004465",1423
"1424","E02004472",1424
"1425","E02004433",1425
"1426","E02004468",1426
"1427","E02004470",1427
"1428","E02004466",1428
"1429","E02004471",1429
"1430","E02003299",1430
"1431","E02004437",1431
"1432","E02000470",1432
"1433","E02004467",1433
"1434","E02004469",1434
"1435","E02004464",1435
"1436","E02000465",1436
"1437","E02004532",1437
"1438","E02004531",1438
"1439","E02004528",1439
"1440","E02004536",1440
"1441","E02004535",1441
"1442","E02004527",1442
"1443","E02004544",1443
"1444","E02004550",1444
"1445","E02004551",1445
"1446","E02004548",1446
"1447","E02004549",1447
"1448","E02004553",1448
"1449","E02004554",1449
"1450","E02004547",1450
"1451","E02004552",1451
"1452","E02004895",1452
"1453","E02004496",1453
"1454","E02004499",1454
"1455","E02004497",1455
"1456","E02004498",1456
"1457","E02004500",1457
"1458","E02004501",1458
"1459","E02004545",1459
"1460","E02004546",1460
"1461","E02004888",1461
"1462","E02004886",1462
"1463","E02004596",1463
"1464","E02004884",1464
"1465","E02004885",1465
"1466","E02004881",1466
"1467","E02004880",1467
"1468","E02004882",1468
"1469","E02000189",1469
"1470","E02004458",1470
"1471","E02004463",1471
"1472","E02004556",1472
"1473","E02004561",1473
"1474","E02004503",1474
"1475","E02004505",1475
"1476","E02004504",1476
"1477","E02004530",1477
"1478","E02004597",1478
"1479","E02004454",1479
"1480","E02004453",1480
"1481","E02004456",1481
"1482","E02004455",1482
"1483","E02004457",1483
"1484","E02004452",1484
"1485","E02004450",1485
"1486","E02004459",1486
"1487","E02004462",1487
"1488","E02004461",1488
"1489","E02004460",1489
"1490","E02004557",1490
"1491","E02004558",1491
"1492","E02004559",1492
"1493","E02004555",1493
"1494","E02004524",1494
"1495","E02004512",1495
"1496","E02004520",1496
"1497","E02004575",1497
"1498","E02004577",1498
"1499","E02004509",1499
"1500","E02004516",1500
"1501","E02004521",1501
"1502","E02004513",1502
"1503","E02006922",1503
"1504","E02004525",1504
"1505","E02006233",1505
"1506","E02006232",1506
"1507","E02006229",1507
"1508","E02006234",1508
"1509","E02006235",1509
"1510","E02004447",1510
"1511","E02006228",1511
"1512","E02006227",1512
"1513","E02006236",1513
"1514","E02004573",1514
"1515","E02004576",1515
"1516","E02004574",1516
"1517","E02004579",1517
"1518","E02004580",1518
"1519","E02004578",1519
"1520","E02004589",1520
"1521","E02004586",1521
"1522","E02004588",1522
"1523","E02004587",1523
"1524","E02004590",1524
"1525","E02004585",1525
"1526","E02004582",1526
"1527","E02004584",1527
"1528","E02004583",1528
"1529","E02004523",1529
"1530","E02004517",1530
"1531","E02004518",1531
"1532","E02004508",1532
"1533","E02004519",1533
"1534","E02004514",1534
"1535","E02004515",1535
"1536","E02004507",1536
"1537","E02004522",1537
"1538","E02004506",1538
"1539","E02004526",1539
"1540","E02004451",1540
"1541","E02004448",1541
"1542","E02004581",1542
"1543","E02004449",1543
"1544","E02000229",1544
"1545","E02000225",1545
"1546","E02000223",1546
"1547","E02000227",1547
"1548","E02000215",1548
"1549","E02000213",1549
"1550","E02000220",1550
"1551","E02000212",1551
"1552","E02000221",1552
"1553","E02000217",1553
"1554","E02000206",1554
"1555","E02000208",1555
"1556","E02000203",1556
"1557","E02000209",1557
"1558","E02000850",1558
"1559","E02000204",1559
"1560","E02000858",1560
"1561","E02000219",1561
"1562","E02000216",1562
"1563","E02000222",1563
"1564","E02000226",1564
"1565","E02000207",1565
"1566","E02000210",1566
"1567","E02000214",1567
"1568","E02000211",1568
"1569","E02006788",1569
"1570","E02000228",1570
"1571","E02000224",1571
"1572","E02000230",1572
"1573","E02000233",1573
"1574","E02000235",1574
"1575","E02000231",1575
"1576","E02000234",1576
"1577","E02000863",1577
"1578","E02000237",1578
"1579","E02006430",1579
"1580","E02000232",1580
"1581","E02006429",1581
"1582","E02006431",1582
"1583","E02000236",1583
"1584","E02006378",1584
"1585","E02006381",1585
"1586","E02006432",1586
"1587","E02006433",1587
"1588","E02006790",1588
"1589","E02000165",1589
"1590","E02000702",1590
"1591","E02000706",1591
"1592","E02000707",1592
"1593","E02000705",1593
"1594","E02000701",1594
"1595","E02000652",1595
"1596","E02000695",1596
"1597","E02000696",1597
"1598","E02000710",1598
"1599","E02000700",1599
"1600","E02000840",1600
"1601","E02000843",1601
"1602","E02000196",1602
"1603","E02000197",1603
"1604","E02000202",1604
"1605","E02000198",1605
"1606","E02000195",1606
"1607","E02000199",1607
"1608","E02005023",1608
"1609","E02005020",1609
"1610","E02005025",1610
"1611","E02006856",1611
"1612","E02006855",1612
"1613","E02005026",1613
"1614","E02005141",1614
"1615","E02005140",1615
"1616","E02005133",1616
"1617","E02005143",1617
"1618","E02005137",1618
"1619","E02005139",1619
"1620","E02005145",1620
"1621","E02005134",1621
"1622","E02005142",1622
"1623","E02005146",1623
"1624","E02005148",1624
"1625","E02005144",1625
"1626","E02005147",1626
"1627","E02005042",1627
"1628","E02005048",1628
"1629","E02005041",1629
"1630","E02005045",1630
"1631","E02005044",1631
"1632","E02005043",1632
"1633","E02005047",1633
"1634","E02005049",1634
"1635","E02005046",1635
"1636","E02005052",1636
"1637","E02005050",1637
"1638","E02005054",1638
"1639","E02005051",1639
"1640","E02005102",1640
"1641","E02005053",1641
"1642","E02005109",1642
"1643","E02005104",1643
"1644","E02005103",1644
"1645","E02006879",1645
"1646","E02005106",1646
"1647","E02006880",1647
"1648","E02005107",1648
"1649","E02005105",1649
"1650","E02005019",1650
"1651","E02005022",1651
"1652","E02005021",1652
"1653","E02005011",1653
"1654","E02005027",1654
"1655","E02005131",1655
"1656","E02005110",1656
"1657","E02005111",1657
"1658","E02005112",1658
"1659","E02004996",1659
"1660","E02005017",1660
"1661","E02005016",1661
"1662","E02005014",1662
"1663","E02005018",1663
"1664","E02005013",1664
"1665","E02005012",1665
"1666","E02005010",1666
"1667","E02005015",1667
"1668","E02005138",1668
"1669","E02005135",1669
"1670","E02005136",1670
"1671","E02005132",1671
"1672","E02001988",1672
"1673","E02001977",1673
"1674","E02001996",1674
"1675","E02001981",1675
"1676","E02001985",1676
"1677","E02001995",1677
"1678","E02001994",1678
"1679","E02001966",1679
"1680","E02001987",1680
"1681","E02001974",1681
"1682","E02001972",1682
"1683","E02006477",1683
"1684","E02006475",1684
"1685","E02006472",1685
"1686","E02006478",1686
"1687","E02006476",1687
"1688","E02006479",1688
"1689","E02006470",1689
"1690","E02005384",1690
"1691","E02006483",1691
"1692","E02006482",1692
"1693","E02006480",1693
"1694","E02006481",1694
"1695","E02006486",1695
"1696","E02006484",1696
"1697","E02006485",1697
"1698","E02006488",1698
"1699","E02006492",1699
"1700","E02006490",1700
"1701","E02006806",1701
"1702","E02006487",1702
"1703","E02006489",1703
"1704","E02001958",1704
"1705","E02005380",1705
"1706","E02005377",1706
"1707","E02001964",1707
"1708","E02001970",1708
"1709","E02001965",1709
"1710","E02001961",1710
"1711","E02001976",1711
"1712","E02001975",1712
"1713","E02001978",1713
"1714","E02001973",1714
"1715","E02001984",1715
"1716","E02001990",1716
"1717","E02006493",1717
"1718","E02006497",1718
"1719","E02006496",1719
"1720","E02006494",1720
"1721","E02006528",1721
"1722","E02006500",1722
"1723","E02006498",1723
"1724","E02006499",1724
"1725","E02006501",1725
"1726","E02006503",1726
"1727","E02006502",1727
"1728","E02005619",1728
"1729","E02006495",1729
"1730","E02005621",1730
"1731","E02006507",1731
"1732","E02006508",1732
"1733","E02006523",1733
"1734","E02001992",1734
"1735","E02001997",1735
"1736","E02001998",1736
"1737","E02001999",1737
"1738","E02001991",1738
"1739","E02006533",1739
"1740","E02006531",1740
"1741","E02006532",1741
"1742","E02006525",1742
"1743","E02006527",1743
"1744","E02006530",1744
"1745","E02006511",1745
"1746","E02006524",1746
"1747","E02006516",1747
"1748","E02006529",1748
"1749","E02006526",1749
"1750","E02006518",1750
"1751","E02006517",1751
"1752","E02006512",1752
"1753","E02006514",1753
"1754","E02006513",1754
"1755","E02006519",1755
"1756","E02001993",1756
"1757","E02001989",1757
"1758","E02001982",1758
"1759","E02001986",1759
"1760","E02001983",1760
"1761","E02001980",1761
"1762","E02001979",1762
"1763","E02001967",1763
"1764","E02001971",1764
"1765","E02001969",1765
"1766","E02001963",1766
"1767","E02001959",1767
"1768","E02001968",1768
"1769","E02006805",1769
"1770","E02001962",1770
"1771","E02006521",1771
"1772","E02006520",1772
"1773","E02003829",1773
"1774","E02003831",1774
"1775","E02003830",1775
"1776","E02003836",1776
"1777","E02003832",1777
"1778","E02003826",1778
"1779","E02003828",1779
"1780","E02003827",1780
"1781","E02003825",1781
"1782","E02003837",1782
"1783","E02003813",1783
"1784","E02003814",1784
"1785","E02003888",1785
"1786","E02003822",1786
"1787","E02003878",1787
"1788","E02003885",1788
"1789","E02003811",1789
"1790","E02003886",1790
"1791","E02003820",1791
"1792","E02003819",1792
"1793","E02003821",1793
"1794","E02003816",1794
"1795","E02003815",1795
"1796","E02003817",1796
"1797","E02003872",1797
"1798","E02003818",1798
"1799","E02006205",1799
"1800","E02006207",1800
"1801","E02003834",1801
"1802","E02003838",1802
"1803","E02003835",1803
"1804","E02006170",1804
"1805","E02003833",1805
"1806","E02006162",1806
"1807","E02006169",1807
"1808","E02006173",1808
"1809","E02006016",1809
"1810","E02003812",1810
"1811","E02003839",1811
"1812","E02003870",1812
"1813","E02003891",1813
"1814","E02003884",1814
"1815","E02003890",1815
"1816","E02003889",1816
"1817","E02003887",1817
"1818","E02003879",1818
"1819","E02003881",1819
"1820","E02003883",1820
"1821","E02003880",1821
"1822","E02003875",1822
"1823","E02003877",1823
"1824","E02003876",1824
"1825","E02003882",1825
"1826","E02003859",1826
"1827","E02005030",1827
"1828","E02005035",1828
"1829","E02005032",1829
"1830","E02005036",1830
"1831","E02005028",1831
"1832","E02005039",1832
"1833","E02005034",1833
"1834","E02005037",1834
"1835","E02000083",1835
"1836","E02000081",1836
"1837","E02000074",1837
"1838","E02000078",1838
"1839","E02000072",1839
"1840","E02005029",1840
"1841","E02005031",1841
"1842","E02005056",1842
"1843","E02005057",1843
"1844","E02005059",1844
"1845","E02005055",1845
"1846","E02005058",1846
"1847","E02005063",1847
"1848","E02005060",1848
"1849","E02005061",1849
"1850","E02005067",1850
"1851","E02005064",1851
"1852","E02005065",1852
"1853","E02005062",1853
"1854","E02005066",1854
"1855","E02005090",1855
"1856","E02005150",1856
"1857","E02005040",1857
"1858","E02000091",1858
"1859","E02000090",1859
"1860","E02000088",1860
"1861","E02000092",1861
"1862","E02000089",1862
"1863","E02000086",1863
"1864","E02000342",1864
"1865","E02000082",1865
"1866","E02000085",1866
"1867","E02000080",1867
"1868","E02000340",1868
"1869","E02000079",1869
"1870","E02000073",1870
"1871","E02000077",1871
"1872","E02006785",1872
"1873","E02000084",1873
"1874","E02000329",1874
"1875","E02000067",1875
"1876","E02000069",1876
"1877","E02000066",1877
"1878","E02000070",1878
"1879","E02000068",1879
"1880","E02000071",1880
"1881","E02000065",1881
"1882","E02005033",1882
"1883","E02005093",1883
"1884","E02006832",1884
"1885","E02000087",1885
"1886","E02000075",1886
"1887","S02001448",1887
"1888","S02001449",1888
"1889","S02001446",1889
"1890","S02001450",1890
"1891","S02001454",1891
"1892","S02001447",1892
"1893","S02001464",1893
"1894","S02001474",1894
"1895","S02001469",1895
"1896","S02001451",1896
"1897","S02001462",1897
"1898","S02001461",1898
"1899","S02001468",1899
"1900","S02001445",1900
"1901","S02001473",1901
"1902","S02001455",1902
"1903","S02001457",1903
"1904","S02001366",1904
"1905","S02001460",1905
"1906","S02001452",1906
"1907","S02001463",1907
"1908","S02001471",1908
"1909","S02002244",1909
"1910","S02001357",1910
"1911","S02001358",1911
"1912","S02001356",1912
"1913","S02001360",1913
"1914","S02001353",1914
"1915","S02001355",1915
"1916","S02001354",1916
"1917","S02001352",1917
"1918","S02001351",1918
"1919","S02001350",1919
"1920","S02001363",1920
"1921","S02001475",1921
"1922","S02001470",1922
"1923","S02001472",1923
"1924","S02001344",1924
"1925","S02001465",1925
"1926","S02001466",1926
"1927","S02001453",1927
"1928","S02001467",1928
"1929","S02001345",1929
"1930","S02001367",1930
"1931","S02001458",1931
"1932","S02001456",1932
"1933","S02001459",1933
"1934","S02001347",1934
"1935","S02001346",1935
"1936","S02001841",1936
"1937","S02001839",1937
"1938","S02001840",1938
"1939","S02001349",1939
"1940","S02001348",1940
"1941","S02001365",1941
"1942","S02001364",1942
"1943","S02001368",1943
"1944","S02001369",1944
"1945","S02001362",1945
"1946","S02001361",1946
"1947","E02002813",1947
"1948","E02002808",1948
"1949","E02002811",1949
"1950","E02006134",1950
"1951","E02002806",1951
"1952","E02002803",1952
"1953","E02002819",1953
"1954","E02002824",1954
"1955","E02002820",1955
"1956","E02002802",1956
"1957","E02002809",1957
"1958","E02002816",1958
"1959","E02004119",1959
"1960","E02002800",1960
"1961","E02004052",1961
"1962","E02004118",1962
"1963","E02004126",1963
"1964","E02004125",1964
"1965","E02004124",1965
"1966","E02004122",1966
"1967","E02004123",1967
